passengerCount,WIFIAPTag,slice10min
,WC-3B<WC-3-09>,2016-09-14-15-4
,WC-3B<WC-3-09>,2016-09-14-15-5
,WC-3B<WC-3-09>,2016-09-14-16-0
,WC-3B<WC-3-09>,2016-09-14-16-1
,WC-3B<WC-3-09>,2016-09-14-16-2
,WC-3B<WC-3-09>,2016-09-14-16-3
,WC-3B<WC-3-09>,2016-09-14-16-4
,WC-3B<WC-3-09>,2016-09-14-16-5
,WC-3B<WC-3-09>,2016-09-14-17-0
,WC-3B<WC-3-09>,2016-09-14-17-1
,WC-3B<WC-3-09>,2016-09-14-17-2
,WC-3B<WC-3-09>,2016-09-14-17-3
,WC-3B<WC-3-09>,2016-09-14-17-4
,WC-3B<WC-3-09>,2016-09-14-17-5
,WC-3C<WC-1-06>,2016-09-14-15-0
,WC-3C<WC-1-06>,2016-09-14-15-1
,WC-3C<WC-1-06>,2016-09-14-15-2
,WC-3C<WC-1-06>,2016-09-14-15-3
,WC-3C<WC-1-06>,2016-09-14-15-4
,WC-3C<WC-1-06>,2016-09-14-15-5
,WC-3C<WC-1-06>,2016-09-14-16-0
,WC-3C<WC-1-06>,2016-09-14-16-1
,WC-3C<WC-1-06>,2016-09-14-16-2
,WC-3C<WC-1-06>,2016-09-14-16-3
,WC-3C<WC-1-06>,2016-09-14-16-4
,WC-3C<WC-1-06>,2016-09-14-16-5
,WC-3C<WC-1-06>,2016-09-14-17-0
,WC-3C<WC-1-06>,2016-09-14-17-1
,WC-3C<WC-1-06>,2016-09-14-17-2
,WC-3C<WC-1-06>,2016-09-14-17-3
,WC-3C<WC-1-06>,2016-09-14-17-4
,WC-3C<WC-1-06>,2016-09-14-17-5
,WC-3C<WC-1-07>,2016-09-14-15-0
,WC-3C<WC-1-07>,2016-09-14-15-1
,WC-3C<WC-1-07>,2016-09-14-15-2
,WC-3C<WC-1-07>,2016-09-14-15-3
,WC-3C<WC-1-07>,2016-09-14-15-4
,WC-3C<WC-1-07>,2016-09-14-15-5
,WC-3C<WC-1-07>,2016-09-14-16-0
,WC-3C<WC-1-07>,2016-09-14-16-1
,WC-3C<WC-1-07>,2016-09-14-16-2
,WC-3C<WC-1-07>,2016-09-14-16-3
,WC-3C<WC-1-07>,2016-09-14-16-4
,WC-3C<WC-1-07>,2016-09-14-16-5
,WC-3C<WC-1-07>,2016-09-14-17-0
,WC-3C<WC-1-07>,2016-09-14-17-1
,WC-3C<WC-1-07>,2016-09-14-17-2
,WC-3C<WC-1-07>,2016-09-14-17-3
,WC-3C<WC-1-07>,2016-09-14-17-4
,WC-3C<WC-1-07>,2016-09-14-17-5
,WC-3C<WC-2-10>,2016-09-14-15-0
,WC-3C<WC-2-10>,2016-09-14-15-1
,WC-3C<WC-2-10>,2016-09-14-15-2
,WC-3C<WC-2-10>,2016-09-14-15-3
,WC-3C<WC-2-10>,2016-09-14-15-4
,WC-3C<WC-2-10>,2016-09-14-15-5
,WC-3C<WC-2-10>,2016-09-14-16-0
,WC-3C<WC-2-10>,2016-09-14-16-1
,WC-3C<WC-2-10>,2016-09-14-16-2
,WC-3C<WC-2-10>,2016-09-14-16-3
,WC-3C<WC-2-10>,2016-09-14-16-4
,WC-3C<WC-2-10>,2016-09-14-16-5
,WC-3C<WC-2-10>,2016-09-14-17-0
,WC-3C<WC-2-10>,2016-09-14-17-1
,WC-3C<WC-2-10>,2016-09-14-17-2
,WC-3C<WC-2-10>,2016-09-14-17-3
,WC-3C<WC-2-10>,2016-09-14-17-4
,WC-3C<WC-2-10>,2016-09-14-17-5
,WC-3C<WC-2-11>,2016-09-14-15-0
,WC-3C<WC-2-11>,2016-09-14-15-1
,WC-3C<WC-2-11>,2016-09-14-15-2
,WC-3C<WC-2-11>,2016-09-14-15-3
,WC-3C<WC-2-11>,2016-09-14-15-4
,WC-3C<WC-2-11>,2016-09-14-15-5
,WC-3C<WC-2-11>,2016-09-14-16-0
,WC-3C<WC-2-11>,2016-09-14-16-1
,WC-3C<WC-2-11>,2016-09-14-16-2
,WC-3C<WC-2-11>,2016-09-14-16-3
,WC-3C<WC-2-11>,2016-09-14-16-4
,WC-3C<WC-2-11>,2016-09-14-16-5
,WC-3C<WC-2-11>,2016-09-14-17-0
,WC-3C<WC-2-11>,2016-09-14-17-1
,WC-3C<WC-2-11>,2016-09-14-17-2
,WC-3C<WC-2-11>,2016-09-14-17-3
,WC-3C<WC-2-11>,2016-09-14-17-4
,WC-3C<WC-2-11>,2016-09-14-17-5
,WC-3C<WC-2-12>,2016-09-14-15-0
,WC-3C<WC-2-12>,2016-09-14-15-1
,WC-3C<WC-2-12>,2016-09-14-15-2
,WC-3C<WC-2-12>,2016-09-14-15-3
,WC-3C<WC-2-12>,2016-09-14-15-4
,WC-3C<WC-2-12>,2016-09-14-15-5
,WC-3C<WC-2-12>,2016-09-14-16-0
,WC-3C<WC-2-12>,2016-09-14-16-1
,WC-3C<WC-2-12>,2016-09-14-16-2
,WC-3C<WC-2-12>,2016-09-14-16-3
,WC-3C<WC-2-12>,2016-09-14-16-4
,WC-3C<WC-2-12>,2016-09-14-16-5
,WC-3C<WC-2-12>,2016-09-14-17-0
,WC-3C<WC-2-12>,2016-09-14-17-1
,WC-3C<WC-2-12>,2016-09-14-17-2
,WC-3C<WC-2-12>,2016-09-14-17-3
,WC-3C<WC-2-12>,2016-09-14-17-4
,WC-3C<WC-2-12>,2016-09-14-17-5
,WC-3C<WC-2-13>,2016-09-14-15-0
,WC-3C<WC-2-13>,2016-09-14-15-1
,WC-3C<WC-2-13>,2016-09-14-15-2
,WC-3C<WC-2-13>,2016-09-14-15-3
,WC-3C<WC-2-13>,2016-09-14-15-4
,WC-3C<WC-2-13>,2016-09-14-15-5
,WC-3C<WC-2-13>,2016-09-14-16-0
,WC-3C<WC-2-13>,2016-09-14-16-1
,WC-3C<WC-2-13>,2016-09-14-16-2
,WC-3C<WC-2-13>,2016-09-14-16-3
,WC-3C<WC-2-13>,2016-09-14-16-4
,WC-3C<WC-2-13>,2016-09-14-16-5
,WC-3C<WC-2-13>,2016-09-14-17-0
,WC-3C<WC-2-13>,2016-09-14-17-1
,WC-3C<WC-2-13>,2016-09-14-17-2
,WC-3C<WC-2-13>,2016-09-14-17-3
,WC-3C<WC-2-13>,2016-09-14-17-4
,WC-3C<WC-2-13>,2016-09-14-17-5
,WC-3C<WC-2-14>,2016-09-14-15-0
,WC-3C<WC-2-14>,2016-09-14-15-1
,WC-3C<WC-2-14>,2016-09-14-15-2
,WC-3C<WC-2-14>,2016-09-14-15-3
,WC-3C<WC-2-14>,2016-09-14-15-4
,WC-3C<WC-2-14>,2016-09-14-15-5
,WC-3C<WC-2-14>,2016-09-14-16-0
,WC-3C<WC-2-14>,2016-09-14-16-1
,WC-3C<WC-2-14>,2016-09-14-16-2
,WC-3C<WC-2-14>,2016-09-14-16-3
,WC-3C<WC-2-14>,2016-09-14-16-4
,WC-3C<WC-2-14>,2016-09-14-16-5
,WC-3C<WC-2-14>,2016-09-14-17-0
,WC-3C<WC-2-14>,2016-09-14-17-1
,WC-3C<WC-2-14>,2016-09-14-17-2
,WC-3C<WC-2-14>,2016-09-14-17-3
,WC-3C<WC-2-14>,2016-09-14-17-4
,WC-3C<WC-2-14>,2016-09-14-17-5
,WC-3C<WC-3-11>,2016-09-14-15-0
,WC-3C<WC-3-11>,2016-09-14-15-1
,WC-3C<WC-3-11>,2016-09-14-15-2
,WC-3C<WC-3-11>,2016-09-14-15-3
,WC-3C<WC-3-11>,2016-09-14-15-4
,WC-3C<WC-3-11>,2016-09-14-15-5
,WC-3C<WC-3-11>,2016-09-14-16-0
,WC-3C<WC-3-11>,2016-09-14-16-1
,WC-3C<WC-3-11>,2016-09-14-16-2
,WC-3C<WC-3-11>,2016-09-14-16-3
,WC-3C<WC-3-11>,2016-09-14-16-4
,WC-3C<WC-3-11>,2016-09-14-16-5
,WC-3C<WC-3-11>,2016-09-14-17-0
,WC-3C<WC-3-11>,2016-09-14-17-1
,WC-3C<WC-3-11>,2016-09-14-17-2
,WC-3C<WC-3-11>,2016-09-14-17-3
,WC-3C<WC-3-11>,2016-09-14-17-4
,WC-3C<WC-3-11>,2016-09-14-17-5
,WC-3C<WC-3-12>,2016-09-14-15-0
,WC-3C<WC-3-12>,2016-09-14-15-1
,WC-3C<WC-3-12>,2016-09-14-15-2
,WC-3C<WC-3-12>,2016-09-14-15-3
,WC-3C<WC-3-12>,2016-09-14-15-4
,WC-3C<WC-3-12>,2016-09-14-15-5
,WC-3C<WC-3-12>,2016-09-14-16-0
,WC-3C<WC-3-12>,2016-09-14-16-1
,WC-3C<WC-3-12>,2016-09-14-16-2
,WC-3C<WC-3-12>,2016-09-14-16-3
,WC-3C<WC-3-12>,2016-09-14-16-4
,WC-3C<WC-3-12>,2016-09-14-16-5
,WC-3C<WC-3-12>,2016-09-14-17-0
,WC-3C<WC-3-12>,2016-09-14-17-1
,WC-3C<WC-3-12>,2016-09-14-17-2
,WC-3C<WC-3-12>,2016-09-14-17-3
,WC-3C<WC-3-12>,2016-09-14-17-4
,WC-3C<WC-3-12>,2016-09-14-17-5
,WC-3C<WC-3-13>,2016-09-14-15-0
,WC-3C<WC-3-13>,2016-09-14-15-1
,WC-3C<WC-3-13>,2016-09-14-15-2
,WC-3C<WC-3-13>,2016-09-14-15-3
,WC-3C<WC-3-13>,2016-09-14-15-4
,WC-3C<WC-3-13>,2016-09-14-15-5
,WC-3C<WC-3-13>,2016-09-14-16-0
,WC-3C<WC-3-13>,2016-09-14-16-1
,WC-3C<WC-3-13>,2016-09-14-16-2
,WC-3C<WC-3-13>,2016-09-14-16-3
,WC-3C<WC-3-13>,2016-09-14-16-4
,WC-3C<WC-3-13>,2016-09-14-16-5
,WC-3C<WC-3-13>,2016-09-14-17-0
,WC-3C<WC-3-13>,2016-09-14-17-1
,WC-3C<WC-3-13>,2016-09-14-17-2
,WC-3C<WC-3-13>,2016-09-14-17-3
,WC-3C<WC-3-13>,2016-09-14-17-4
,WC-3C<WC-3-13>,2016-09-14-17-5
,WC-3C<WC-3-14>,2016-09-14-15-0
,WC-3C<WC-3-14>,2016-09-14-15-1
,WC-3C<WC-3-14>,2016-09-14-15-2
,WC-3C<WC-3-14>,2016-09-14-15-3
,WC-3C<WC-3-14>,2016-09-14-15-4
,WC-3C<WC-3-14>,2016-09-14-15-5
,WC-3C<WC-3-14>,2016-09-14-16-0
,WC-3C<WC-3-14>,2016-09-14-16-1
,WC-3C<WC-3-14>,2016-09-14-16-2
,WC-3C<WC-3-14>,2016-09-14-16-3
,WC-3C<WC-3-14>,2016-09-14-16-4
,WC-3C<WC-3-14>,2016-09-14-16-5
,WC-3C<WC-3-14>,2016-09-14-17-0
,WC-3C<WC-3-14>,2016-09-14-17-1
,WC-3C<WC-3-14>,2016-09-14-17-2
,WC-3C<WC-3-14>,2016-09-14-17-3
,WC-3C<WC-3-14>,2016-09-14-17-4
,WC-3C<WC-3-14>,2016-09-14-17-5
,WC-3C<WC-3-15>,2016-09-14-15-0
,WC-3C<WC-3-15>,2016-09-14-15-1
,WC-3C<WC-3-15>,2016-09-14-15-2
,WC-3C<WC-3-15>,2016-09-14-15-3
,WC-3C<WC-3-15>,2016-09-14-15-4
,WC-3C<WC-3-15>,2016-09-14-15-5
,WC-3C<WC-3-15>,2016-09-14-16-0
,WC-3C<WC-3-15>,2016-09-14-16-1
,WC-3C<WC-3-15>,2016-09-14-16-2
,WC-3C<WC-3-15>,2016-09-14-16-3
,WC-3C<WC-3-15>,2016-09-14-16-4
,WC-3C<WC-3-15>,2016-09-14-16-5
,WC-3C<WC-3-15>,2016-09-14-17-0
,WC-3C<WC-3-15>,2016-09-14-17-1
,WC-3C<WC-3-15>,2016-09-14-17-2
,WC-3C<WC-3-15>,2016-09-14-17-3
,WC-3C<WC-3-15>,2016-09-14-17-4
,WC-3C<WC-3-15>,2016-09-14-17-5
,WC-3C<WC-3-16>,2016-09-14-15-0
,WC-3C<WC-3-16>,2016-09-14-15-1
,WC-3C<WC-3-16>,2016-09-14-15-2
,WC-3C<WC-3-16>,2016-09-14-15-3
,WC-3C<WC-3-16>,2016-09-14-15-4
,WC-3C<WC-3-16>,2016-09-14-15-5
,WC-3C<WC-3-16>,2016-09-14-16-0
,WC-3C<WC-3-16>,2016-09-14-16-1
,WC-3C<WC-3-16>,2016-09-14-16-2
,WC-3C<WC-3-16>,2016-09-14-16-3
,WC-3C<WC-3-16>,2016-09-14-16-4
,WC-3C<WC-3-16>,2016-09-14-16-5
,WC-3C<WC-3-16>,2016-09-14-17-0
,WC-3C<WC-3-16>,2016-09-14-17-1
,WC-3C<WC-3-16>,2016-09-14-17-2
,WC-3C<WC-3-16>,2016-09-14-17-3
,WC-3C<WC-3-16>,2016-09-14-17-4
,WC-3C<WC-3-16>,2016-09-14-17-5
,WC-3C<WC-3-17>,2016-09-14-15-0
,WC-3C<WC-3-17>,2016-09-14-15-1
,WC-3C<WC-3-17>,2016-09-14-15-2
,WC-3C<WC-3-17>,2016-09-14-15-3
,WC-3C<WC-3-17>,2016-09-14-15-4
,WC-3C<WC-3-17>,2016-09-14-15-5
,WC-3C<WC-3-17>,2016-09-14-16-0
,WC-3C<WC-3-17>,2016-09-14-16-1
,WC-3C<WC-3-17>,2016-09-14-16-2
,WC-3C<WC-3-17>,2016-09-14-16-3
,WC-3C<WC-3-17>,2016-09-14-16-4
,WC-3C<WC-3-17>,2016-09-14-16-5
,WC-3C<WC-3-17>,2016-09-14-17-0
,WC-3C<WC-3-17>,2016-09-14-17-1
,WC-3C<WC-3-17>,2016-09-14-17-2
,WC-3C<WC-3-17>,2016-09-14-17-3
,WC-3C<WC-3-17>,2016-09-14-17-4
,WC-3C<WC-3-17>,2016-09-14-17-5
,WC-3C<WC-3-18>,2016-09-14-15-0
,WC-3C<WC-3-18>,2016-09-14-15-1
,WC-3C<WC-3-18>,2016-09-14-15-2
,WC-3C<WC-3-18>,2016-09-14-15-3
,WC-3C<WC-3-18>,2016-09-14-15-4
,WC-3C<WC-3-18>,2016-09-14-15-5
,WC-3C<WC-3-18>,2016-09-14-16-0
,WC-3C<WC-3-18>,2016-09-14-16-1
,WC-3C<WC-3-18>,2016-09-14-16-2
,WC-3C<WC-3-18>,2016-09-14-16-3
,WC-3C<WC-3-18>,2016-09-14-16-4
,WC-3C<WC-3-18>,2016-09-14-16-5
,WC-3C<WC-3-18>,2016-09-14-17-0
,WC-3C<WC-3-18>,2016-09-14-17-1
,WC-3C<WC-3-18>,2016-09-14-17-2
,WC-3C<WC-3-18>,2016-09-14-17-3
,WC-3C<WC-3-18>,2016-09-14-17-4
,WC-3C<WC-3-18>,2016-09-14-17-5
,WC-3D<WC-3-22>,2016-09-14-15-0
,WC-3D<WC-3-22>,2016-09-14-15-1
,WC-3D<WC-3-22>,2016-09-14-15-2
,WC-3D<WC-3-22>,2016-09-14-15-3
,WC-3D<WC-3-22>,2016-09-14-15-4
,WC-3D<WC-3-22>,2016-09-14-15-5
,WC-3D<WC-3-22>,2016-09-14-16-0
,WC-3D<WC-3-22>,2016-09-14-16-1
,WC-3D<WC-3-22>,2016-09-14-16-2
,WC-3D<WC-3-22>,2016-09-14-16-3
,WC-3D<WC-3-22>,2016-09-14-16-4
,WC-3D<WC-3-22>,2016-09-14-16-5
,WC-3D<WC-3-22>,2016-09-14-17-0
,WC-3D<WC-3-22>,2016-09-14-17-1
,WC-3D<WC-3-22>,2016-09-14-17-2
,WC-3D<WC-3-22>,2016-09-14-17-3
,WC-3D<WC-3-22>,2016-09-14-17-4
,WC-3D<WC-3-22>,2016-09-14-17-5
,WC-3D<WC-3-23>,2016-09-14-15-0
,WC-3D<WC-3-23>,2016-09-14-15-1
,WC-3D<WC-3-23>,2016-09-14-15-2
,WC-3D<WC-3-23>,2016-09-14-15-3
,WC-3D<WC-3-23>,2016-09-14-15-4
,WC-3D<WC-3-23>,2016-09-14-15-5
,WC-3D<WC-3-23>,2016-09-14-16-0
,WC-3D<WC-3-23>,2016-09-14-16-1
,WC-3D<WC-3-23>,2016-09-14-16-2
,WC-3D<WC-3-23>,2016-09-14-16-3
,WC-3D<WC-3-23>,2016-09-14-16-4
,WC-3D<WC-3-23>,2016-09-14-16-5
,WC-3D<WC-3-23>,2016-09-14-17-0
,WC-3D<WC-3-23>,2016-09-14-17-1
,WC-3D<WC-3-23>,2016-09-14-17-2
,WC-3D<WC-3-23>,2016-09-14-17-3
,WC-3D<WC-3-23>,2016-09-14-17-4
,WC-3D<WC-3-23>,2016-09-14-17-5
,WC-3D<WC-3D-03>,2016-09-14-15-0
,WC-3D<WC-3D-03>,2016-09-14-15-1
,WC-3D<WC-3D-03>,2016-09-14-15-2
,WC-3D<WC-3D-03>,2016-09-14-15-3
,WC-3D<WC-3D-03>,2016-09-14-15-4
,WC-3D<WC-3D-03>,2016-09-14-15-5
,WC-3D<WC-3D-03>,2016-09-14-16-0
,WC-3D<WC-3D-03>,2016-09-14-16-1
,WC-3D<WC-3D-03>,2016-09-14-16-2
,WC-3D<WC-3D-03>,2016-09-14-16-3
,WC-3D<WC-3D-03>,2016-09-14-16-4
,WC-3D<WC-3D-03>,2016-09-14-16-5
,WC-3D<WC-3D-03>,2016-09-14-17-0
,WC-3D<WC-3D-03>,2016-09-14-17-1
,WC-3D<WC-3D-03>,2016-09-14-17-2
,WC-3D<WC-3D-03>,2016-09-14-17-3
,WC-3D<WC-3D-03>,2016-09-14-17-4
,WC-3D<WC-3D-03>,2016-09-14-17-5
,WC-3D<WC-3D-04>,2016-09-14-15-0
,WC-3D<WC-3D-04>,2016-09-14-15-1
,WC-3D<WC-3D-04>,2016-09-14-15-2
,WC-3D<WC-3D-04>,2016-09-14-15-3
,WC-3D<WC-3D-04>,2016-09-14-15-4
,WC-3D<WC-3D-04>,2016-09-14-15-5
,WC-3D<WC-3D-04>,2016-09-14-16-0
,WC-3D<WC-3D-04>,2016-09-14-16-1
,WC-3D<WC-3D-04>,2016-09-14-16-2
,WC-3D<WC-3D-04>,2016-09-14-16-3
,WC-3D<WC-3D-04>,2016-09-14-16-4
,WC-3D<WC-3D-04>,2016-09-14-16-5
,WC-3D<WC-3D-04>,2016-09-14-17-0
,WC-3D<WC-3D-04>,2016-09-14-17-1
,WC-3D<WC-3D-04>,2016-09-14-17-2
,WC-3D<WC-3D-04>,2016-09-14-17-3
,WC-3D<WC-3D-04>,2016-09-14-17-4
,WC-3D<WC-3D-04>,2016-09-14-17-5
,WC-3D<WC-3D-05>,2016-09-14-15-0
,WC-3D<WC-3D-05>,2016-09-14-15-1
,WC-3D<WC-3D-05>,2016-09-14-15-2
,WC-3D<WC-3D-05>,2016-09-14-15-3
,WC-3D<WC-3D-05>,2016-09-14-15-4
,WC-3D<WC-3D-05>,2016-09-14-15-5
,WC-3D<WC-3D-05>,2016-09-14-16-0
,WC-3D<WC-3D-05>,2016-09-14-16-1
,WC-3D<WC-3D-05>,2016-09-14-16-2
,WC-3D<WC-3D-05>,2016-09-14-16-3
,WC-3D<WC-3D-05>,2016-09-14-16-4
,WC-3D<WC-3D-05>,2016-09-14-16-5
,WC-3D<WC-3D-05>,2016-09-14-17-0
,WC-3D<WC-3D-05>,2016-09-14-17-1
,WC-3D<WC-3D-05>,2016-09-14-17-2
,WC-3D<WC-3D-05>,2016-09-14-17-3
,WC-3D<WC-3D-05>,2016-09-14-17-4
,WC-3D<WC-3D-05>,2016-09-14-17-5
,WC-3D<WC-3D-06>,2016-09-14-15-0
,WC-3D<WC-3D-06>,2016-09-14-15-1
,WC-3D<WC-3D-06>,2016-09-14-15-2
,WC-3D<WC-3D-06>,2016-09-14-15-3
,WC-3D<WC-3D-06>,2016-09-14-15-4
,WC-3D<WC-3D-06>,2016-09-14-15-5
,WC-3D<WC-3D-06>,2016-09-14-16-0
,WC-3D<WC-3D-06>,2016-09-14-16-1
,WC-3D<WC-3D-06>,2016-09-14-16-2
,WC-3D<WC-3D-06>,2016-09-14-16-3
,WC-3D<WC-3D-06>,2016-09-14-16-4
,WC-3D<WC-3D-06>,2016-09-14-16-5
,WC-3D<WC-3D-06>,2016-09-14-17-0
,WC-3D<WC-3D-06>,2016-09-14-17-1
,WC-3D<WC-3D-06>,2016-09-14-17-2
,WC-3D<WC-3D-06>,2016-09-14-17-3
,WC-3D<WC-3D-06>,2016-09-14-17-4
,WC-3D<WC-3D-06>,2016-09-14-17-5
,WC-3D<WC-3D-07>,2016-09-14-15-0
,WC-3D<WC-3D-07>,2016-09-14-15-1
,WC-3D<WC-3D-07>,2016-09-14-15-2
,WC-3D<WC-3D-07>,2016-09-14-15-3
,WC-3D<WC-3D-07>,2016-09-14-15-4
,WC-3D<WC-3D-07>,2016-09-14-15-5
,WC-3D<WC-3D-07>,2016-09-14-16-0
,WC-3D<WC-3D-07>,2016-09-14-16-1
,WC-3D<WC-3D-07>,2016-09-14-16-2
,WC-3D<WC-3D-07>,2016-09-14-16-3
,WC-3D<WC-3D-07>,2016-09-14-16-4
,WC-3D<WC-3D-07>,2016-09-14-16-5
,WC-3D<WC-3D-07>,2016-09-14-17-0
,WC-3D<WC-3D-07>,2016-09-14-17-1
,WC-3D<WC-3D-07>,2016-09-14-17-2
,WC-3D<WC-3D-07>,2016-09-14-17-3
,WC-3D<WC-3D-07>,2016-09-14-17-4
,WC-3D<WC-3D-07>,2016-09-14-17-5
,WC-3D<WC-3D-08>,2016-09-14-15-0
,WC-3D<WC-3D-08>,2016-09-14-15-1
,WC-3D<WC-3D-08>,2016-09-14-15-2
,WC-3D<WC-3D-08>,2016-09-14-15-3
,WC-3D<WC-3D-08>,2016-09-14-15-4
,WC-3D<WC-3D-08>,2016-09-14-15-5
,WC-3D<WC-3D-08>,2016-09-14-16-0
,WC-3D<WC-3D-08>,2016-09-14-16-1
,WC-3D<WC-3D-08>,2016-09-14-16-2
,WC-3D<WC-3D-08>,2016-09-14-16-3
,WC-3D<WC-3D-08>,2016-09-14-16-4
,WC-3D<WC-3D-08>,2016-09-14-16-5
,WC-3D<WC-3D-08>,2016-09-14-17-0
,WC-3D<WC-3D-08>,2016-09-14-17-1
,WC-3D<WC-3D-08>,2016-09-14-17-2
,WC-3D<WC-3D-08>,2016-09-14-17-3
,WC-3D<WC-3D-08>,2016-09-14-17-4
,WC-3D<WC-3D-08>,2016-09-14-17-5
,WC-3D<WC-3D-09>,2016-09-14-15-0
,WC-3D<WC-3D-09>,2016-09-14-15-1
,WC-3D<WC-3D-09>,2016-09-14-15-2
,WC-3D<WC-3D-09>,2016-09-14-15-3
,WC-3D<WC-3D-09>,2016-09-14-15-4
,WC-3D<WC-3D-09>,2016-09-14-15-5
,WC-3D<WC-3D-09>,2016-09-14-16-0
,WC-3D<WC-3D-09>,2016-09-14-16-1
,WC-3D<WC-3D-09>,2016-09-14-16-2
,WC-3D<WC-3D-09>,2016-09-14-16-3
,WC-3D<WC-3D-09>,2016-09-14-16-4
,WC-3D<WC-3D-09>,2016-09-14-16-5
,WC-3D<WC-3D-09>,2016-09-14-17-0
,WC-3D<WC-3D-09>,2016-09-14-17-1
,WC-3D<WC-3D-09>,2016-09-14-17-2
,WC-3D<WC-3D-09>,2016-09-14-17-3
,WC-3D<WC-3D-09>,2016-09-14-17-4
,WC-3D<WC-3D-09>,2016-09-14-17-5
,WC-3E<WC-3-24>,2016-09-14-15-0
,WC-3E<WC-3-24>,2016-09-14-15-1
,WC-3E<WC-3-24>,2016-09-14-15-2
,WC-3E<WC-3-24>,2016-09-14-15-3
,WC-3E<WC-3-24>,2016-09-14-15-4
,WC-3E<WC-3-24>,2016-09-14-15-5
,WC-3E<WC-3-24>,2016-09-14-16-0
,WC-3E<WC-3-24>,2016-09-14-16-1
,WC-3E<WC-3-24>,2016-09-14-16-2
,WC-3E<WC-3-24>,2016-09-14-16-3
,WC-3E<WC-3-24>,2016-09-14-16-4
,WC-3E<WC-3-24>,2016-09-14-16-5
,WC-3E<WC-3-24>,2016-09-14-17-0
,WC-3E<WC-3-24>,2016-09-14-17-1
,WC-3E<WC-3-24>,2016-09-14-17-2
,WC-3E<WC-3-24>,2016-09-14-17-3
,WC-3E<WC-3-24>,2016-09-14-17-4
,WC-3E<WC-3-24>,2016-09-14-17-5
,WC-3E<WC-3-25>,2016-09-14-15-0
,WC-3E<WC-3-25>,2016-09-14-15-1
,WC-3E<WC-3-25>,2016-09-14-15-2
,WC-3E<WC-3-25>,2016-09-14-15-3
,WC-3E<WC-3-25>,2016-09-14-15-4
,WC-3E<WC-3-25>,2016-09-14-15-5
,WC-3E<WC-3-25>,2016-09-14-16-0
,WC-3E<WC-3-25>,2016-09-14-16-1
,WC-3E<WC-3-25>,2016-09-14-16-2
,WC-3E<WC-3-25>,2016-09-14-16-3
,WC-3E<WC-3-25>,2016-09-14-16-4
,WC-3E<WC-3-25>,2016-09-14-16-5
,WC-3E<WC-3-25>,2016-09-14-17-0
,WC-3E<WC-3-25>,2016-09-14-17-1
,WC-3E<WC-3-25>,2016-09-14-17-2
,WC-3E<WC-3-25>,2016-09-14-17-3
,WC-3E<WC-3-25>,2016-09-14-17-4
,WC-3E<WC-3-25>,2016-09-14-17-5
,WC-3E<WC-3-26>,2016-09-14-15-0
,WC-3E<WC-3-26>,2016-09-14-15-1
,WC-3E<WC-3-26>,2016-09-14-15-2
,WC-3E<WC-3-26>,2016-09-14-15-3
,WC-3E<WC-3-26>,2016-09-14-15-4
,WC-3E<WC-3-26>,2016-09-14-15-5
,WC-3E<WC-3-26>,2016-09-14-16-0
,WC-3E<WC-3-26>,2016-09-14-16-1
,WC-3E<WC-3-26>,2016-09-14-16-2
,WC-3E<WC-3-26>,2016-09-14-16-3
,WC-3E<WC-3-26>,2016-09-14-16-4
,WC-3E<WC-3-26>,2016-09-14-16-5
,WC-3E<WC-3-26>,2016-09-14-17-0
,WC-3E<WC-3-26>,2016-09-14-17-1
,WC-3E<WC-3-26>,2016-09-14-17-2
,WC-3E<WC-3-26>,2016-09-14-17-3
,WC-3E<WC-3-26>,2016-09-14-17-4
,WC-3E<WC-3-26>,2016-09-14-17-5
,WC-3E<WC-3-27>,2016-09-14-15-0
,WC-3E<WC-3-27>,2016-09-14-15-1
,WC-3E<WC-3-27>,2016-09-14-15-2
,WC-3E<WC-3-27>,2016-09-14-15-3
,WC-3E<WC-3-27>,2016-09-14-15-4
,WC-3E<WC-3-27>,2016-09-14-15-5
,WC-3E<WC-3-27>,2016-09-14-16-0
,WC-3E<WC-3-27>,2016-09-14-16-1
,WC-3E<WC-3-27>,2016-09-14-16-2
,WC-3E<WC-3-27>,2016-09-14-16-3
,WC-3E<WC-3-27>,2016-09-14-16-4
,WC-3E<WC-3-27>,2016-09-14-16-5
,WC-3E<WC-3-27>,2016-09-14-17-0
,WC-3E<WC-3-27>,2016-09-14-17-1
,WC-3E<WC-3-27>,2016-09-14-17-2
,WC-3E<WC-3-27>,2016-09-14-17-3
,WC-3E<WC-3-27>,2016-09-14-17-4
,WC-3E<WC-3-27>,2016-09-14-17-5
,WC-3E<WC-3E-05>,2016-09-14-15-0
,WC-3E<WC-3E-05>,2016-09-14-15-1
,WC-3E<WC-3E-05>,2016-09-14-15-2
,WC-3E<WC-3E-05>,2016-09-14-15-3
,WC-3E<WC-3E-05>,2016-09-14-15-4
,WC-3E<WC-3E-05>,2016-09-14-15-5
,WC-3E<WC-3E-05>,2016-09-14-16-0
,WC-3E<WC-3E-05>,2016-09-14-16-1
,WC-3E<WC-3E-05>,2016-09-14-16-2
,WC-3E<WC-3E-05>,2016-09-14-16-3
,WC-3E<WC-3E-05>,2016-09-14-16-4
,WC-3E<WC-3E-05>,2016-09-14-16-5
,WC-3E<WC-3E-05>,2016-09-14-17-0
,WC-3E<WC-3E-05>,2016-09-14-17-1
